numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.038;-27.1;0.0;0.0;0.0;0.0;0.0;2
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-9.9;1100.0;144.3;0.0;0.0;0.0;3
